video_id,sadness,fear,joy,surprise,neutral,disgust,anger
03ommmlfCNk,0.3364264705882353,0.34877920392156864,0.015593345098039217,0.2842743019607843,0.010695008823529414,0.004231669607843138,0.0
0W0Wc1E8ffk,0.193635799063322,0.30983199461089367,0.0986277747481876,0.2911284499903766,0.07428794428049017,0.026240956405979343,0.00624582985821518
-6J5k1mYw50,0.2154992382203001,0.31079853715482253,0.1218784451201736,0.2799427676559241,0.050946046730938395,0.017958478886914372,0.002938809190029178
0ejEo5CcDOs,0.2520153543283583,0.291825664477612,0.05167952388059702,0.3106877701492538,0.020919840447761195,0.011928824328358206,0.06093048149253732
01dljIcgiMw,0.40602517148644274,0.2589734855576927,0.08714683324539155,0.15471004621197937,0.04100489608687512,0.024958753893550754,0.02714827109325799
0SAch9eFwPI,0.18297103142103144,0.3045447971781305,0.10648104749771417,0.29164197530864205,0.07815994100160767,0.02666409688909689,0.009535545935545937
0TSmbayUJCo,0.524394556091084,0.30730794075900153,0.004596148359486448,0.15910520643094161,0.0034471112696148358,0.001149037089871612,0.0
14gyU53hMJk,0.39612165638474295,0.3114641333333334,0.03532287694859038,0.21776765638474296,0.026777757711442786,0.011401119237147594,0.0011424
0a-E4Q9CHSk,0.3056103141982274,0.3517299261079775,0.022741547268331993,0.30200994222401295,0.011856754375503624,0.005857112473811443,0.00019220710717163578
0KTWEFpDOis,0.2838311537214772,0.35614690199734145,0.01510004705970059,0.3172739310392339,0.012281133586315279,0.008397412881311708,0.006968492215846274
0BY9cvgrP1c,0.2290792359318426,0.2701057022053966,0.12220116885392387,0.24319259846835423,0.0897977747319176,0.03340499302016969,0.012213282019090214
0OTCLap8juo,0.23451834862385323,0.3809341951626356,0.008930358632193495,0.3603718932443703,0.0056187239366138455,0.0036688907422852374,0.005954587155963304
0856Uv4QmtI,0.29893127880432446,0.36250724469139,0.011617172369776064,0.3189566724226371,0.003268568290476806,0.004719063421395764,0.0
1iEZehSK-e4,0.5053221288515406,0.3150326797385621,0.0,0.1796451914098973,0.0,0.0,0.0
11TzXCWnUao,0.2632695165272475,0.36082535981128505,0.023766727580119842,0.32889373544499967,0.016770643331954587,0.005386392944135168,0.0010904942616287436
1-y3trCq6v8,0.30349978333333333,0.3529767999999999,0.017192083333333337,0.30781263333333336,0.00405755,0.0031467833333333334,0.011312733333333337
0nR9JS2WsNg,0.3138722055388722,0.35796196196196195,0.012233233233233234,0.30369936603269937,0.009174924924924926,0.0030583083083083086,0.0
1akixU65dDY,0.4900383496103383,0.294576335566377,0.004166055045871559,0.19657947662478592,0.005306359466221851,0.003516075896580484,0.0058173477898248544
0wFLRbkzWxo,0.23738951788897564,0.3740290902695803,0.013517181250616196,0.353749948439461,0.008530212877078077,0.007063657280960972,0.005720391993327774
-4ND1MUvcXA,0.36245124557181296,0.3224615607806388,0.024144257697413726,0.2765223563989522,0.00507484395743261,0.009211951738973016,0.00013209038826060101
1mpiuO0F01o,0.4207627118644068,0.3307149934810952,0.008365840938722295,0.2355389830508475,0.0006518252933507172,0.003965645371577575,0.0
17XqBdCiHOI,0.33970814147480816,0.35342163830497175,0.0065040040040040045,0.2862181514848182,0.005962312312312311,0.0034027527527527527,0.004782382382382383
1cnoM8EiGGU,0.3269473479318735,0.35085754627737226,0.016174862481751824,0.2898453808272506,0.012131146861313868,0.004043715620437956,0.0
08Nj6a8U2uk,0.2339634460685014,0.38145656130063715,0.005548815482148814,0.36112130060550285,0.006736586586586585,0.0043076743410076735,0.006865615615615616
0fKtglMo5qw,0.5169235068424085,0.28077121602203975,0.047585757994814175,0.12420336003673293,0.011639046726447713,0.008244726987899742,0.010608744598098532
1sRGi4UFqj8,0.199805544147844,0.3152228952772074,0.10433542094455853,0.2944562628336756,0.06315503080082137,0.021423921971252567,0.0015868583162217658
0yPzc_REvhU,0.31303392848225475,0.21144072096869526,0.16733207211699355,0.13310769050169155,0.11583772606901345,0.04191377100816066,0.017321648215932104
0hsKRqjZoD8,0.33400582418121544,0.354669567076205,0.005562445595419152,0.29063269180900053,0.005219078398665555,0.0041900009461666235,0.005720391993327774
0nycksytL1A,0.2978046538909554,0.3608275085263654,0.006844537114261885,0.3160511570155399,0.007022810675562969,0.0045130942452043365,0.006939366138448708
0dtk9yJDckw,0.2292887671237502,0.3813393590475194,0.007864604613156037,0.3632562175632191,0.008062089823503392,0.004420091937275664,0.005768869891576313
0MxXqF-fgJY,0.4373789377089707,0.214268958117803,0.13447473988332073,0.09131878339370089,0.08298181643181643,0.03957676446438822,0.0
0yehgqPtG3Y,0.21747244476122596,0.3939581623378475,0.00142208,0.3857252329009266,0.00106656,0.00035552,0.0
-6j3K4MmOKs,0.2807884482758621,0.33709530827586204,0.06668723413793103,0.28406960000000003,0.014061465172413792,0.007660351034482759,0.009601737931034483
1duitd-N1Us,0.29156031493750034,0.35608027496708466,0.0170651376146789,0.3098501523806526,0.014544307756463721,0.0062459341117598,0.004653878231859884
15s4Y9ffW_o,0.31909564324744566,0.3216428450454041,0.033845780308565894,0.2725479622645223,0.022333397779860802,0.009662057958820159,0.020868625218655665
0wNboYbgYjo,0.3177811686506432,0.350029634796674,0.01621258472969899,0.2924297801197968,0.011097652210175146,0.007262044380418026,0.005187135112593829
1309MEQ4b30,0.2295529054496975,0.373722600015207,0.013694078241220571,0.36016603886334714,0.00816499369022415,0.007170685591565016,0.007528315335984953
1cMkcfL8w5k,0.2670712108369098,0.3542637272889843,0.03738111364449212,0.3169155572246066,0.01096119313304721,0.007140342811158798,0.006248204130901287
29u6vC7YcNA,0.2,0.4,0.0,0.4,0.0,0.0,0.0
1Fg5iWmQjwk,0.17508230144559836,0.20879695484353963,0.20146606995012603,0.2031026780391338,0.14836869862606408,0.04973632044833217,0.013444203502919097
1ESRWuw4LoE,0.24640694013879497,0.28161132468881295,0.11543364950351705,0.23595722182007017,0.08621763183155773,0.03016464152517035,0.004207172643869893
1biE4cOrDPE,0.23487000000000002,0.39048999999999995,0.0,0.37464,0.0,0.0,0.0
0HlFP-PMW6E,0.48029019865314965,0.23199372695258533,0.1092288820861788,0.12281662286950386,0.03857706443654209,0.013905029720080876,0.0031481148353523147
1oIZ45Coo9k,0.6670222222222222,0.272630303030303,0.0,0.06034747474747474,0.0,0.0,0.0
1GYSwiaNz2o,0.3238567040406689,0.3227142656385106,0.04954154494967235,0.25602158223572286,0.027932519147373623,0.013205305909973675,0.006721588254921589
1hfxWjUcbzs,0.2607430416666667,0.3767066041666666,0.006932229166666667,0.3481128333333333,0.004582875,0.0018111875,0.001111
15syDwC000k,0.3075519412298968,0.3351343884309135,0.03309190606200524,0.2847213379858854,0.023710786021538734,0.00973027935083272,0.006056297461597283
2Dauoy3H764,0.24151691595441596,0.35746906837606834,0.03013083333333334,0.3391051823361823,0.011100791666666669,0.014670958333333334,0.00600625
1xmweTUqjkA,0.2913128663829787,0.30606858000000003,0.06080361914893618,0.24441199063829785,0.04489561659574468,0.021836239574468088,0.03066274765957447
1bJZYqGfYGE,0.22949210170709639,0.37915638120419504,0.005778930669174666,0.36461339675793664,0.006840044097031214,0.006978561034904975,0.007137708817631714
1rolBdc_mjs,0.17199197614280945,0.281869435268602,0.1308605689022356,0.276458738321655,0.09572037422839508,0.032692428574407746,0.010404444444444445
1bQSOBJCPQE,0.3032367733688071,0.3655952810648594,0.00597243237931367,0.3181810964135433,0.0025913678065054217,0.0027418563064208045,0.0016807756463719768
1PiPYAz7f0Q,0.18283772733178513,0.26562069820838113,0.1369498666932646,0.25945242631054344,0.1036474322950741,0.03796541456327689,0.013523513234540456
1po8PgfJU_Q,0.32000091000091,0.36704497886316073,0.0,0.31295411113592936,0.0,0.0,0.0
2h1YmMbQxow,0.4635,0.32783333333333337,0.0003333333333333333,0.2081666666666667,0.0,0.00016666666666666666,0.0
2JAcu5SORog,0.2338041824940048,0.3270572522781775,0.005945666666666666,0.4248656985611511,0.004333,0.0029723999999999996,0.001021
1jM2WA2WbDc,0.38672958678284564,0.3291250866189414,0.021726930282237548,0.24015930322448015,0.0163331865384938,0.005773632011900169,0.00015195530726256983
1oevR8c35Qk,0.5890967353436892,0.27699994309494025,0.015841076548165137,0.09449627098102586,0.009345462853158881,0.0067666954992876005,0.007450896580483738
28qTsiPhYCI,0.4600435212660732,0.31352070029673595,0.016422262734915927,0.194428259396637,0.009587468657270032,0.00449670431503462,0.0014992500000000001
1ruBY0VhY1I,0.30075147469064306,0.36331400375599043,0.0024608840700583827,0.3226483664240923,0.002438365304420351,0.005966221851542953,0.002415804837364471
1IfwaY-F4SM,0.43508843818984544,0.2994462011589404,0.04663608926600441,0.19220876545253865,0.018778509657836645,0.006650412941501104,0.0011765
1zu8lX8BA2w,0.2999140749011273,0.31639170599155214,0.06410372017003418,0.2580075866985929,0.03927856439506041,0.017091931717291297,0.005205959670693321
2paSWX2hdNI,0.3222060050041701,0.35021559633027527,0.02254858215179316,0.2902285237698082,0.010641576313594664,0.0036984987489574648,0.00045537948290241863
20CRw3XdETA,0.2947177172383236,0.355948021528357,0.015912989600708922,0.3091885233788574,0.009798356410289822,0.00807060952486447,0.00636361551292744
2imOf6-H3tI,0.4491318871794871,0.31340767692307697,0.020079202564102564,0.19962767179487176,0.010878907692307694,0.0059436333333333325,0.0009301692307692308
2JbO0eIc3jM,0.30244395291006715,0.35775532029379326,0.008317905089879049,0.30386682162170475,0.009819120100083404,0.006889352878550866,0.010907527105921602
1SSEm5vzNBM,0.25055304287690183,0.38232933679114806,0.006338216666666666,0.35773458699861693,0.00124975,0.0007409333333333332,0.0010506
1plWZqqVbr0,0.27190796735609724,0.38038873617560987,0.0,0.34770329646829296,0.0,0.0,0.0
2KbAGhECVZE,0.23165665665665663,0.39136636636636635,0.0,0.37697697697697696,0.0,0.0,0.0
1s587_qG8eg,0.315187906588824,0.3516711565193216,0.016635376702807896,0.2971907144842925,0.011751042535446204,0.003991423408395886,0.0035716430358632197
2jEX6lrJGZc,0.5150739149119038,0.24081082939406964,0.09108882681564247,0.08713115599484315,0.04197662226042115,0.014918478727975934,0.008975333046841427
1zeqqhA5Z3A,0.19053619347046574,0.3561022350989487,0.042805673983843,0.3376751841042921,0.028097779939563982,0.017568266153477424,0.027201787703196152
2oo7H25kirk,0.20790625000000001,0.39784375,0.0,0.39425,0.0,0.0,0.0
2n5qVJEg3qA,0.2720815688693099,0.246757742143906,0.08871893861967695,0.24641913597650517,0.07062986828193833,0.05899571350954479,0.016362657268722467
2AzpHvLWFUM,0.7472283202687569,0.25075591265397534,0.0,0.002015767077267637,0.0,0.0,0.0
0mOIy5U8eaE,0.3373738706026288,0.34540694419910106,0.01907890112334557,0.27906138295157906,0.014309175842509177,0.004769725280836392,0.0
2lqWOOHOwlE,0.22384651741293532,0.185081657960199,0.22623911318407958,0.1383077462686567,0.16730452145522387,0.05710956063432836,0.00211044776119403
2AIfVoGUs6c,0.3676968950929079,0.34848661523624314,0.003474812343619683,0.27707537207285066,0.002293348623853211,0.0009729566305254379,0.0
2-5RJTf0-Jk,0.44321770103436775,0.3237354521187854,0.007059526192859526,0.20859199199199202,0.007447731064397731,0.004206856856856857,0.005740740740740741
1xkTN1Z1rTQ,0.5145915915238954,0.3069991841298467,0.0044711333333333336,0.16078585767959122,0.004569716666666667,0.0035062666666666664,0.005076250000000001
1nRMXwmD84Y,0.38097953025489256,0.3506419462941202,0.0,0.2683785234509872,0.0,0.0,0.0
1yg9kkqCul0,0.26153658333647,0.37302728104774563,0.008883152627189323,0.3398649095940996,0.006159778982485403,0.004015325271059215,0.006510300250208508
1_I4WgBfETc,0.3763391393525443,0.33052931762151283,0.018840402832022277,0.24439139624430048,0.01627823790383322,0.007264604461133176,0.006358507089241033
1zjWNnchvN4,0.7371126564302203,0.2535147300644854,0.0,0.009372613505294312,0.0,0.0,0.0
2aIXhmygh3A,0.24764198688448075,0.33867495444574097,0.031014954889148186,0.32174544940490085,0.015196482007001166,0.005813880070011668,0.03990539124854142
2o4fdX8gUMY,0.6124233153928955,0.28733909580193756,0.0002,0.09993758880516686,0.0,0.0001,0.0
2tc-RPjZRm8,0.17501211356219668,0.21744252313169252,0.25957894484217836,0.18081295822581459,0.11427690147270375,0.04230078700930865,0.010503913496146117
2GfZl4kuVNI,0.26067625994694954,0.35658626696507517,0.019657177663572056,0.33765115710654287,0.014173834880636605,0.00736378542219275,0.003890718777630416
0YTePIi4arg,0.20776887999110222,0.3978812145478813,0.0,0.3943499054610166,0.0,0.0,0.0
2lm2hZ50sN4,0.15523186499997443,0.325569154765986,0.0924876400067541,0.32383725318133216,0.07152936636870193,0.025575850785675182,0.005768869891576313
2UnOJZB8YCQ,0.3027170588235294,0.36033416941176466,0.01577732,0.30891465176470584,0.005612780000000001,0.0029850000000000007,0.0036521400000000003
2HPtSGg2b4s,0.23414955015280559,0.3395646288274878,0.056878881545054966,0.3123534957944844,0.04269552479515486,0.01426096308851562,9.69557964970809e-05
2nxv0t4K9XM,0.20677724904480724,0.20305647794373047,0.17719180270927404,0.21852785689475512,0.1341255991663772,0.05538367488711357,0.0049269885376866975
2sYngYYVNmE,0.23784081899525328,0.35448314027121375,0.029730497122087335,0.32450747176144734,0.02600094343022478,0.013631922177946643,0.013804981774935903
1IH9izEZf5E,0.2972602657192974,0.3683763235968078,0.0034073331645026244,0.321563825943528,0.0036217230864810006,0.002261655823154892,0.0035086463159088857
2yMj8sWtJXY,0.21219244288224956,0.3304105448154657,0.06695659050966607,0.3064866432337434,0.05290689806678383,0.02124020210896309,0.009806678383128297
2_3KPFrrxfI,0.36553444717444716,0.25053002457002455,0.09289385749385752,0.1899626535626536,0.04911061425061425,0.040084127764127765,0.011867665847665848
2VT2apoX90o,0.2506589022277228,0.3537256035666066,0.02468416004725472,0.3213108376837684,0.020710115436543653,0.011501248256075607,0.017407376912691265
2S8YFTcEDME,0.2215157105047378,0.34448963962527757,0.052261109758461946,0.3292370240204727,0.029300939978447793,0.01086823123086565,0.012325110514657242
2qZVGJd6-rI,0.2111949243568849,0.37231350008472447,0.008139676480069932,0.3797473183887913,0.007510714845374353,0.014897043577155648,0.006186277814515304
2pcGGKtPpSE,0.19370083242851974,0.37493358668114374,0.02946597900832429,0.37201737242128124,0.021156822294607316,0.0071001809627216795,0.0016243213897937023
2xOUCZH14Is,0.3957968880759432,0.21724415691627574,0.13166778108808838,0.12884356693679366,0.06919642298831369,0.045738586803377466,0.011494996219260251
2SmmxvHLsKk,0.3138330724056989,0.2956791807605995,0.07687775203563106,0.22524434485782827,0.05944600092001068,0.02159602168473728,0.007323234654308144
2RB3edZyeYw,0.27312049963695506,0.37287998808142186,0.004005504587155964,0.3356893371356682,0.005149582985821519,0.0034346955796497078,0.005720391993327774
2Byk9Is3TjY,0.25321734891689024,0.3730340204675067,0.01128073394495413,0.34252832202511097,0.007337677231025855,0.004797914929107589,0.007800312760633862
2LAijDQ2cIE,0.2,0.4,0.0,0.4,0.0,0.0,0.0
3GCxN9UJkTQ,0.21632988505747128,0.3893187954022989,0.00659959540229885,0.3811521287356322,0.004949696551724138,0.0016498988505747126,0.0
2Y5zsM9wKXQ,0.3669398352839185,0.19776233203294322,0.10826666666666669,0.2388148244473342,0.04875240572171652,0.028790247074122238,0.010655786736020805
2_QQkB54Cg0,0.19838424872022192,0.3810958910782548,0.016258856064289184,0.3760824521691881,0.014281279682748492,0.007203274229988276,0.006693164316832061
2HCR4c1zPyk,0.3875990371998914,0.33331420058529343,0.014318405764783047,0.2431538706185268,0.012239638351944249,0.00535987667055356,0.00401488740617181
3qYI4BmdVAA,0.35315789473684217,0.35752097165991903,0.00039546558704453447,0.28751336032388664,0.000508421052631579,0.0003391093117408907,0.0005647773279352227
3DAhIHu7mYE,0.44464531223021586,0.3169376561151079,0.011908844604316546,0.20514314244604318,0.0063712834532374096,0.0023863611510791367,0.0126048
2RYq1PLdT0s,0.012117958833619213,0.1041490677186964,0.4993727529331047,0.09097858133790739,0.20561001310463126,0.07324548689536878,0.014368135471698112
3279Ry6bN4k,0.4222481308906793,0.2983416111595764,0.045672231744239754,0.1891634388737791,0.022529497870375118,0.012712492174270028,0.009324112485246575
31AWe-FN7CA,0.7355584415584415,0.2503022432113341,0.004,0.008139315230224322,0.0,0.002,0.0
2R0pRl18js8,0.3122369138038381,0.35216690814525864,0.02231619996284945,0.2951186506093722,0.007322288160153279,0.005106274423048477,0.005723605736320513
2YqIp5PynOA,0.42274361546101696,0.2877783270290941,0.058957249436771296,0.17755453770258067,0.03141386217421849,0.015627046726352182,0.005916610401475642
2xD9uTlh5hI,0.33669483651795246,0.3324046618854592,0.02927714744955239,0.2622845303004861,0.0218343566255296,0.010843228688910198,0.006660988323603003
2o2nBhQ67Zc,0.5145549704060121,0.2669726204708497,0.04727027754079837,0.13318335824460825,0.015171794180544183,0.018025530293551126,0.004820454545454545
3C33S_cqiJ8,0.19874874874874876,0.3920276943610277,0.005225825825825825,0.3885757757757758,0.0060433600266933596,0.003715432098765432,0.005663163163163163
2YoiWr-yvws,0.2626823455639098,0.3536403255639098,0.04596655338345866,0.3205522177443608,0.008370068872180452,0.006451284812030074,0.002316784060150376
36mnx8dBbGE,0.3164648030121309,0.3570591731083203,0.012431106708901449,0.3024087216143617,0.008130963302752293,0.003505232253533293,0.0
3F4K8U5l--o,0.47648567764001715,0.2960580589995724,0.05356797776827704,0.15989362975630617,0.006428516460025653,0.003449337323642582,0.004084822573749466
2qtFPOxDMs4,0.4331878009188329,0.3254812586046171,0.006467027215405662,0.2165632003996427,0.007061879685335359,0.004357073885337948,0.00688419706784862
2zFenzWARtc,0.24535161676586265,0.30911863554979635,0.08361881011533817,0.2682199122062133,0.06457098250054571,0.023278791895414607,0.005840948394968576
38rPoGSr19U,0.23604045037531274,0.38721301084236864,0.003289491242702252,0.37037606338615514,0.0021543577981651377,0.00092662635529608,0.0
38zpqhU_GcM,0.5149173754626551,0.262720923619145,0.05730827573284958,0.10785582501546988,0.04289163736677647,0.014299373979083953,6.505421184320267e-06
3QlZ5O8_bGk,0.35632527427874855,0.31310101584721656,0.050636814303128816,0.24157817960178787,0.021359284843559524,0.008235310849248273,0.008762738724095897
3E2kkkaq5mc,0.28723,0.37621000000000004,0.0,0.33656,0.0,0.0,0.0
2TQ-pOvI6Xo,0.22072500166922815,0.3638451283431418,0.027026174755882704,0.35327827470340456,0.01597795550013588,0.012311178791314858,0.00683569149384787
3REYWGRmLnQ,0.17033708627803876,0.16895753067249028,0.25677328544071815,0.21612031517492652,0.07835282554541065,0.10216563734581449,0.00728848492164523
3EGojp4Hh6I,0.27102957409182615,0.35519972262500904,0.019659943711737647,0.3156288135167965,0.0163715116590935,0.010797736010991177,0.011309205847542386
3qa3L9rTEG0,0.27255884,0.36628352000000003,0.012969640000000001,0.33675520000000003,0.00481106,0.00372348,0.00289314
3poimzNM5SY,0.3726455318045899,0.30615961583778617,0.04977994359578154,0.24108467952607665,0.008105715598013482,0.022173971519320254,5.072977481234362e-05
3oiY7W7nDeE,0.4410883500755749,0.32517971830905734,0.006077981651376147,0.21118952127341614,0.006722122602168474,0.003973436196830692,0.005768869891576313
3rOBJZn4JFo,0.2728645311978646,0.3714174841508176,0.00644738071404738,0.33477650984317653,0.00608078078078078,0.0037586586586586587,0.004654654654654655
3TIIFxoY5os,0.48997765484112293,0.3209151850433301,0.0,0.18910716011554696,0.0,0.0,0.0
3DFacqQp8uw,0.2570236903570237,0.3812736403069737,0.004452235568902236,0.35448074741408075,0.001977494160827494,0.0006920253586920254,9.889889889889889e-05
3TCI9Ptkyeg,0.4530534798534798,0.22426804029304032,0.1256895146520147,0.08390036630036629,0.07032568681318682,0.02898763736263736,0.01375934065934066
3VUblDwa648,0.4213330547430004,0.33963643961554535,0.0,0.23903050564145426,0.0,0.0,0.0
3z5XDNHmBco,0.19376195426195425,0.2964285637680121,0.113818158004158,0.27367406251344184,0.08624598057208403,0.030838280880349848,0.005232724137931034
3v8ZcvJUwas,0.6554586727524079,0.2746845973242542,0.002188824020016681,0.06724989089081085,0.0002085070892410342,0.00010408673894912427,0.00010408673894912427
3_8pU7mGd9g,0.3627386648570312,0.34736093299399184,0.0049767845230153426,0.26905597252923064,0.006001300867244829,0.0038173115410273513,0.006049032688458972
3rE3mPAtnWA,0.37306715658622847,0.33445533387089527,0.016374915749293152,0.2507429437048163,0.012342254126017877,0.007248526071172727,0.005768869891576313
4e3izWdh9WM,0.23529658193363778,0.3870083354565588,0.004274909354604786,0.36941125374830963,0.0015314720812182742,0.0009682378535170413,0.0015071791153009428
3B7HG8_xbDw,0.32806895960498067,0.3388958349878587,0.024421031501177234,0.27665358683858976,0.015044060537173309,0.010092077025840116,0.006824884343147313
3U6oLx3xy8s,0.41352223915397635,0.31895087786802034,0.023217459763113367,0.2197534913028765,0.016834078104906936,0.006039736379018613,0.0016858450423011845
2RqVOn-pJsY,0.2097549680733945,0.371467221529052,0.028303721100917428,0.36139447486238535,0.021017710825688072,0.007027450275229358,0.00103424
31shQjumlJc,0.3183421638815866,0.35366220675092547,0.014932823055367936,0.3015927648873794,0.005856616789263745,0.0033722919329043934,0.0022379473454447055
3Cv9KxLIHAE,0.19928882849771776,0.28356384019703096,0.1313683787013401,0.2553948945614477,0.09084127552364979,0.03223557691785816,0.007300560933822292
3HLzmH9VB6A,0.43356707168059416,0.2870890989322191,0.07406832098421541,0.16858911824512535,0.023586968709377907,0.00859038885793872,0.0044807952181987
3djxsIb9KHc,0.26212675884639686,0.2776917785152102,0.10431858250514338,0.23621293456745976,0.07927833524528294,0.028499237007221137,0.011871204576981913
3tkglCik7sk,0.38929001808318264,0.29214064028933096,0.06697678300180832,0.19178225562386986,0.04056541725135623,0.01524412575045208,0.00399132
459ajX4zn_E,0.2387318369767442,0.19375868,0.20424818883720927,0.21421776395348838,0.09845403348837208,0.03662309604651163,0.013914024418604653
4DtWCjogd1M,0.38729327453142226,0.3250019845644984,0.015914222712238146,0.22818500551267917,0.017704134509371555,0.010521003307607496,0.015380374862183022
43-BefmjMFg,0.20899471492805755,0.28951028851918464,0.09372179481414869,0.31609934712230214,0.04710000464628297,0.03764848830935252,0.006922742505995205
3KiagxENUv4,0.269996389267479,0.37328601029313047,0.004434695308420974,0.337374481715793,0.005507839663133914,0.0035832359622178372,0.0058173477898248544
3hQpV9Q0A7E,0.34290775190596373,0.3191261599517904,0.02012722853527531,0.2864552413486389,0.01700662010015518,0.00818216999668169,0.00619376042709376
3sN-crgRXV0,0.3658174889122891,0.31743019202928424,0.06014514631317562,0.2313053327800179,0.01608951675694089,0.006753523127727996,0.002431037479909649
4bG17OYs-GA,0.6148135938967136,0.27476808802816904,0.0058217500000000005,0.0902694014084507,0.0035431875000000003,0.007132229166666667,0.0036477500000000004
3MvAM97VDE8,0.2548585717431193,0.23168763490316005,0.1643371942099898,0.18703871559633028,0.12022860966360857,0.04138551388379205,0.00046272000000000007
3Xu-wHKdjKo,0.20507439105772438,0.39035782449115786,0.004194928261594928,0.3850516683350017,0.005288772105438772,0.0041971304637971295,0.005834517851184518
3XN2X72jrFk,0.24326235915550543,0.38102311730363536,0.004005504587155964,0.3574043483949042,0.005149582985821519,0.0034346955796497078,0.005720391993327774
4d5_lrn9v-g,0.20114103149246923,0.3914872660885441,0.011378411684162485,0.38873336376083983,0.00520073026015518,0.0018140118667275217,0.0002420812414422638
3vGdCjpJ4Tg,0.22662974,0.3899009090909091,0.0007425600000000001,0.37938371090909095,0.0007425600000000001,0.0018564000000000002,0.0007425600000000001
4LRIypcaIX4,0.3435406698564593,0.329355023923445,0.03502562466772993,0.25944540138224353,0.022680701754385964,0.00995257841573631,0.0
4aDnNJ6aEWc,0.21286999999999998,0.39649,0.0,0.39064,0.0,0.0,0.0
4ozf407ofbY,0.32460704607046076,0.3660162601626017,0.0,0.3093766937669377,0.0,0.0,0.0
4aQ6vg3JB2U,0.4019903858065371,0.3180811853862099,0.010220098066753957,0.24114085179647407,0.009935111549492164,0.00947732436788861,0.009157104113819663
4m465VOV1_c,0.2,0.4,0.0,0.4,0.0,0.0,0.0
4OiMOHRDs14,0.18033808569182389,0.15536377555031444,0.28312293160377366,0.2382654496855346,0.00992985416666667,0.12871179913522013,0.00425225
4F--nHysJkw,0.3944057179399571,0.29309715291439503,0.05594901959223865,0.19462242386750056,0.03606167857226229,0.017810305626472726,0.008042673885008782
46kTKQ0C2Ek,0.2608949241479634,0.33856502618453865,0.049934740024937654,0.3006705696176226,0.037451055018703244,0.012483685006234414,0.0
4nRkAUAXT_A,0.4746564254018434,0.3178813696825105,0.004700713985720285,0.18927669462585187,0.005087421251574969,0.0032443091138177234,0.0051527299454010925
4sjEAX4iymo,0.369653041825095,0.3537309885931559,0.0,0.27661596958174905,0.0,0.0,0.0
