video_id,surprise,sadness,fear,joy,disgust,neutral,anger
Ir3b06tzyRc,0.05713804713804714,0.6714351851851852,0.27142676767676766,0.0,0.0,0.0,0.0
HuXJkgFUDdc,0.0810603078058661,0.5663927135369293,0.25422361443285585,0.054779738826102674,0.010862935818563476,0.031117206121245054,0.0015539199332777313
IXf8GtrS8RU,0.24129097217966264,0.3896224151872961,0.28910896678991915,0.01755791982458649,0.03183218694885361,0.014714843414843417,0.015845173745173743
id5XLeZmcUA,0.09832227434158265,0.5928585694469906,0.22190795621142687,0.032404373333333326,0.009264626666666668,0.019607453333333334,0.025628519999999995
ib798fa28xA,0.07320375616613418,0.040398998935037275,0.07317042283280084,0.4066134110330138,0.10165335275825345,0.30496005827476036,0.0
il81ZlxU7JM,0.024133333333333333,0.7168166666666667,0.25905,0.0,0.0,0.0,0.0
IfuEMr27jSo,0.8110727952305935,0.1259114064039221,0.04640176245236602,0.01008764473718602,0.004302537964923286,0.0022238532110091746,0.0
IzHhkZTs5Vk,0.03005866041222989,0.7034811865548469,0.2564008498208218,0.0067062021414009305,0.0033531010707004653,0.0,0.0
Ifvf4pEnHgE,0.11555859217100868,0.3067243754175017,0.19630750666666666,0.17992374249833,0.04363367861055444,0.12910469314629258,0.028741482965931864
IVjmIovOPek,0.2879837371801562,0.35080257730862124,0.3477774337398827,0.008710350777779598,0.004540440887916767,9.263274951348348e-05,9.263274951348348e-05
jEyIs4R1Lt8,0.03224467514395393,0.4520249520153551,0.18879310380678185,0.20673084716890594,0.029931063739603324,0.08071560260716573,0.009489149952015356
IZCJWTdOBp8,0.22711687619047624,0.41753420952380954,0.32552105142857135,0.00882912761904762,0.0016469790476190476,0.003647680000000001,0.015700914285714285
jm8ZsGvwn-g,0.04064859376830892,0.6937842835685752,0.25440648266311583,0.00693936,0.00334848,9.696000000000001e-05,0.00077568
jE5dvscRTNE,0.005636568708874662,0.7283202485580278,0.24019243203263552,0.011316432282571443,0.001614924268654487,0.00808658374526247,0.004850754006958478
jA-B5tdPs94,0.00025828669823504095,0.7496448557899269,0.25009685751183813,0.0,0.0,0.0,0.0
iM_I6rtIgn0,0.2110234276640707,0.385068094098827,0.2593388984824068,0.08817877436774836,0.034668778215567804,0.01684306766340809,0.0048712426469022215
j9OjYncK9Co,0.18919192183968464,0.2328626359877355,0.22937401170389837,0.16998949620674553,0.04800314000876041,0.12810268874288225,0.002471039684625494
jBRfn-T50HY,0.40371803683280305,0.3187274789819724,0.14025899034287734,0.06273922024743726,0.019027652343584306,0.04566038176033934,0.009863102778366915
ImynFFR_KmM,0.04251527968654584,0.6868206629368387,0.2611524147121046,0.00449065872073624,0.003443224196712569,0.0008245063103977833,0.0007523007715255778
kkb0xVFMqpE,0.03417104888467015,0.6942924537256762,0.25218894162316086,0.01185794969150451,0.005677313716184148,0.00020132890365448506,0.0016106312292358802
jWCx_3HAra4,0.04711369315342329,0.6901145052473763,0.26277180159920044,0.0,0.0,0.0,0.0
kjOCHWv8bFs,0.06036036665148064,0.6557711632801821,0.269682305284738,0.01158918820045558,0.0006243794077448747,0.0013359553986332577,0.0006297906150341685
JGHjeeJ90E4,0.0450650524006577,0.6875854694208632,0.2667555590338083,0.0002969595723354494,7.423989308386235e-05,0.00022271967925158704,0.0
jcb-xAvJKqE,0.19552659618113455,0.1788474970671898,0.16811038189962396,0.20671099879025664,0.10196753939512831,0.04732056,0.10150007999999999
JSSTfbbreT4,0.14586789713852766,0.507383116008123,0.2811845371346297,0.0360034377104118,0.013120276303915645,0.010107424852977089,0.0063098078080927504
kMx0YIvi-54,0.18993317414274322,0.4482588747009569,0.2754172149122807,0.03723559250398724,0.033878454944178626,0.007630329346092504,0.007630329346092504
JhkG9uKGUgU,0.19159550797049726,0.49404129431358557,0.2644911063526053,0.03324806090887462,0.01662403045443731,0.0,0.0
KaGSYGhUkvM,0.2394947288517418,0.39532397302220024,0.22171898779825416,0.07598027443787181,0.02235256367257412,0.027482061415355023,0.017640328634874653
JO1P2LWmxHo,0.16615595186165522,0.454107683077466,0.28857719767072526,0.04557958369507676,0.01139489592376919,0.03418468777130757,0.0
KoSRAzSjmRM,0.31863061589598646,0.3624651953872245,0.19951230274731488,0.05831388298473714,0.014405760746184286,0.04298700223855286,0.00368448
kUEhyLaDcA4,0.07813186693186694,0.590656704323371,0.21222988052988054,0.04740043376710044,0.012237037037037036,0.02132222222222222,0.03801401401401401
knL_EmCr9ms,0.03204688384509891,0.6276018699297179,0.2053296540990272,0.06109927388569819,0.011281268345692957,0.04261883632289959,0.02008590604826275
ki_tW3u81mI,0.26557497290679954,0.4759506516548955,0.22443293166597428,0.022118815848220473,0.007334814590776901,0.0013413466666666665,0.0032415999999999994
KsH3Gc73GwI,0.23792978523695035,0.42063169491253616,0.18458270257351256,0.06678495518215145,0.0307626370807835,0.03947753900985988,0.019868532595791164
Kp-RlN9Tkj0,0.1062570118387969,0.3407739229940323,0.14612931091382825,0.20324259705971906,0.04939767924573025,0.14753239282998842,0.006662413232905036
KQMNVmaIakI,0.08273939987418247,0.6666433196481504,0.23097255072375847,0.011207997369350027,0.0021209315595789027,0.0039016697857277567,0.002418797057927493
KWGM4246b-g,0.11678730709996533,0.583367937788191,0.25171303476472257,0.01274215360354601,0.009534276508960054,0.007192738595903153,0.018652746186923398
LnC6o3235Qs,0.026877802690582958,0.6704596412556054,0.22404708520179373,0.05241031390134529,0.026205156950672645,0.0,0.0
L5nxmV1NPYk,0.08215188735825271,0.6261767008450319,0.2712422826675864,0.012814280947614281,0.007010677344010678,0.00030176843510176847,0.00030176843510176847
Ks6Kf66TQG8,0.09432696547945206,0.5318406392694065,0.20418194264840184,0.12419694624048708,0.011444864414003043,0.029328763713850837,0.004620639269406392
ksoXYFKSvPQ,0.0862356530116975,0.2375054203084212,0.14821848810393629,0.3402940960362769,0.046500907879810996,0.11456900474397563,0.026539911972508014
LEQDnxjEE78,0.1061017170215087,0.6490022073355407,0.24058460736377404,0.002305899328815995,0.000726640021431688,0.001278928928928929,0.0
KWu58M65uKs,0.08239102655962535,0.5980744522763005,0.21886607110219097,0.05375649115236662,0.01677511890951664,0.023694693333333332,0.006440893333333334
lcpAXz0ixuI,0.31627233013833955,0.19923455115316244,0.331566214584076,0.07646345206221106,0.019115863015552764,0.05734758904665829,0.0
lNmzRn7TdDA,0.1421425367808179,0.5618529775586745,0.29600448566050774,0.0,0.0,0.0,0.0
l56DWdrCkIU,0.044881214336917566,0.6833822580645162,0.25787314982078857,0.007876133333333334,0.002913477777777778,0.003073766666666667,0.0
LN7bsEpNQPw,0.09152692770099957,0.5888425303780964,0.20844057394176443,0.048949748179052587,0.007234898496305955,0.03489472451977402,0.02018526484137332
