video_id,sadness,fear,joy,anger,surprise,neutral,disgust
-5fIH8iKh2s,0.5763971631205673,0.2741800302600473,0.022942377777777773,0.00020106666666666663,0.10695876217494092,0.01443841111111111,0.004879611111111111
0ytyMKa8aps,0.15851622702916338,0.07002528893638876,0.2529134963737241,0.03909659975599026,0.1287112564272607,0.19945927221929063,0.1511957235444091
15Qg-iqAjVM,0.6968894402914391,0.23513590295081965,0.004471186666666666,0.002122133333333333,0.05766436342440802,0.0030744000000000006,0.00064884
6zCpRVP1DgQ,0.3056940625440946,0.12773727549298125,0.16080294650457963,0.02786852796332721,0.26680192747825526,0.02652314125985157,0.08456268048585838
3s6K-hQAWPc,0.666939750147701,0.2579449985153349,0.005699699699699699,0.0023001334668001335,0.06235682624520546,0.0038345011678345016,0.0009325992659325993
4YPFGRkI4XQ,0.7211132810063124,0.2450895842450201,0.009455900344789233,0.0037433544655766874,0.012763545603967218,0.006240462684907129,0.001607718829941052
3YF5YQQ7Sbo,0.7230394800485239,0.2567664240467858,0.0011675675675675676,5.5522188855522185e-05,0.01880354980303301,0.00011122233344455566,5.5522188855522185e-05
5cu3N0y7Sf8,0.7159294566813509,0.25753439060205574,0.0,0.0,0.026536152716593247,0.0,0.0
8Leq7yZ7T9U,0.5614111111111111,0.30143333333333333,0.0,0.0,0.13715555555555556,0.0,0.0
4i05fFFkZ9E,0.6779203060459867,0.24061849706869795,0.0005531139681196221,0.00013801570320214415,0.08023877389758781,0.00015823295246156016,0.0003726941797150515
2bZ6hdmoGko,0.62135968891808,0.21813513131070025,0.06846624056337511,1.7350684017350683e-05,0.05576848714993629,0.003259882104326549,0.03299299682489743
8da1nXckEy4,0.3141594803722534,0.1792984026658916,0.21689820766967943,0.016133345006495953,0.10630748895864366,0.1135626844275159,0.0536077884546541
7MQ-SC9bmp4,0.7439427386594752,0.2516227481030321,2.1043265487709933e-05,9.020131242353465e-06,0.004386442944977905,1.5037259481703926e-05,3.003003003003003e-06
1Zam5HcJWcU,0.5132774067046173,0.29594614618595827,0.020735443525195022,0.0,0.14930556005903436,0.015551582643896267,0.0051838608812987555
169N81xAffQ,0.3417208408048374,0.11042253422991383,0.16274371577008617,0.0465858844175702,0.19588030789546845,0.06255977620239088,0.07999379239644147
5kO1ZA6TQO8,0.6277083333333333,0.20969907407407407,0.08101851851851852,0.0,0.04106481481481482,0.0,0.04050925925925926
8diYLhl8bWU,0.3864691798616837,0.1066631455700263,0.10125313360466638,0.046447851503311335,0.1976935294995152,0.06439914119594138,0.09705542345325294
9hpNfoVTKxE,0.5994600700424848,0.22692011137903317,0.005357905614881158,0.0,0.1629040073487197,0.004018429211160869,0.0013394764037202894
69y3wfpVW0Q,0.742919301260023,0.2519310996563574,0.0,0.0,0.005149599083619703,0.0,0.0
BDSZYNzJFCM,0.6121202003338899,0.25512520868113525,0.004841402337228714,0.0,0.12549248747913191,0.0,0.002420701168614357
8pBeeAhMkf4,0.7236139152335008,0.2571962049363179,0.0,0.0,0.01918987983018115,0.0,0.0
1twCuJ5QAhc,0.7487224163996626,0.24990905615162531,7.077077077077078e-05,0.00016176176176176175,0.001105631219149025,2.0220220220220223e-05,1.0110110110110111e-05
aO96cCnxAqU,0.7368087950105494,0.25359760136075926,0.0,0.0,0.009593603628691348,0.0,0.0
9c_2DlEWAQ8,0.5036574996595764,0.1753282600505861,0.14923984625479955,0.0006593259926593259,0.08338896368553689,0.028395869552982744,0.05932178190651711
9uBVc1LQvHE,0.6307527436697884,0.2795755532431495,0.0,0.0,0.0896717030870621,0.0,0.0
dcs3FeMbvo4,0.3353619047619048,0.11972380952380954,0.2676952380952381,0.0,0.14337142857142857,0.0,0.13384761904761905
djPRp0uoB80,0.5975301204819278,0.19957831325301206,0.07048192771084337,0.0,0.09716867469879518,0.0,0.035240963855421685
bPp42pU0L1o,0.6462762139615563,0.26259066083627486,0.017267408891630736,0.0,0.06523201186472267,0.0,0.008633704445815368
D8wcNj4Ii74,0.417116299858156,0.10232895886524823,0.07325396539007092,0.05458916539007093,0.1428700485106383,0.06858776539007093,0.14113911347517732
ciysiQOCZ-Y,0.7490024183796857,0.25027206771463123,0.0,0.0,0.0007255139056831924,0.0,0.0
aMFIsMeOyuE,0.6680240462427746,0.24217526011560692,0.0182,0.0,0.06250069364161849,0.0,0.0091
9wVrTZT15sY,0.7318007573113403,0.2549634298241799,0.0,0.0,0.013235812864479779,0.0,0.0
a1a-4AyR43M,0.6781119539765846,0.23663616067823984,0.03932171982236576,0.005198223657650384,0.021082083165119097,0.005443641501816714,0.014197335486475575
a2Sl2iYNoMg,0.6280683490265486,0.2184119024582104,0.05515255992133726,2.538666666666667e-05,0.06905984196656834,0.002469586666666667,0.026812319960668633
cAViU7acf3A,0.6456273320895523,0.22749785261194025,0.05744010416666666,0.0041856875,0.0383973986318408,0.016524333333333332,0.010306541666666667
AYdr5LFOp2Q,0.7274815349871029,0.24872992517387468,0.0014180847514180847,0.0,0.02166141271189527,0.0,0.0007090423757090423
B3_52CULpJg,0.46528123938030985,0.3256732983508246,0.0039366,0.0001872,0.20435706226886557,0.000375,0.0001872
AKkNgTy779o,0.6260909916892374,0.25146558525205415,0.030521820398212107,0.0037889882161722876,0.05795285012087802,0.0226877082486794,0.007504164973587972
BGpi9KIATDA,0.61706463345484,0.2452926933981369,0.04505864722559741,0.0,0.07005470230862698,0.0,0.022529323612798705
ClwUh8qdyrU,0.6548658904109589,0.25352972602739726,0.02454337899543379,0.0,0.054789315068493154,0.0,0.012271689497716894
ASY4_iuqsOs,0.4692556822139326,0.32187878362480715,0.004954664299451521,0.000340645850013344,0.2005817726827202,0.0018751688944578684,0.0011110940172167631
aAGPkNg8ZgM,0.521066602631579,0.1593351503508772,0.07376870315789473,0.03385066666666667,0.11990093894736842,0.03309114666666667,0.058951191578947376
Ctz0qGsE4Vc,0.5789646263910969,0.24014612038509095,0.04047022058823529,0.0019245098039215687,0.13269015191662248,0.003855187908496732,0.0019245098039215687
becEG15I0Xc,0.3624531143276883,0.16573594726287297,0.17886888251578095,0.0,0.2035076146357673,0.0,0.08943444125789048
9UJzVLXmBG4,0.6103526254702322,0.26047409027114654,0.03554675953794022,0.0012533984439528916,0.07436013296104242,0.00879943427091014,0.009205367946181668
dPMtPwrLfak,0.6502634596496696,0.2667752775525164,0.011613455657492356,0.0,0.059734351482829316,0.008710091743119267,0.002903363914373089
bwWW3sbk4EU,0.45416099256587283,0.15886690627740788,0.0897008771723364,0.06060882657866535,0.18300528782329986,0.015157456417241444,0.038488899495090795
aQu1jtWmI7o,0.7175272971099704,0.24828000866697775,0.01923013333333333,0.0013086266666666665,0.010159174223051796,0.0024724266666666665,0.0010128799999999999
ax1d3grY2DU,0.7006553663152203,0.23393135982698027,0.0010772370911057043,0.0009174371451743716,0.06290846174641795,0.00011467964314679643,0.00039526899161935656
fUCmtc8fnqw,0.5843264049876509,0.23716464756081387,0.06446005002810923,0.0,0.04958884739531681,0.04834503752108192,0.016115012507027307
bCsr44-_org,0.6105185185185185,0.28232711111111114,0.0063642469135802475,0.0,0.09442587654320989,0.004773185185185186,0.0015910617283950619
cZQA_Fkumvs,0.3340895647161572,0.08127413018922852,0.11740155947598253,0.07465715155749636,0.17940900262008735,0.09604912628820961,0.1171486171761281
de56W-F93nw,0.3699219639641116,0.14861579278780374,0.1850465878749618,0.02424538370149089,0.1942701337724839,0.04252760760568272,0.03529196833425133
eMNdAPnv1EY,0.603754910617139,0.21000144818731775,0.07277096045320683,0.013236848714656687,0.05144036908285097,0.019048505661458555,0.029781139835487663
fKsedWFmzqs,0.6584346647906535,0.2523854879544587,0.01999653738188046,0.001811297198538368,0.04791764947042048,0.009486897555289763,0.009966095368612624
FDGuoIqX_4g,0.7447878755074424,0.25142148849797025,0.0,0.0,0.0037906359945872803,0.0,0.0
dpEiSk2ZgFM,0.6348040685224839,0.23053758029978588,0.0994136863668808,0.0047058766595289075,0.015400820556745182,0.009335314061384724,0.0057433855817273375
fy9_7rZlFuc,0.7095006420694494,0.2516022637912546,0.010409730330831247,0.0,0.02238677998861485,0.0013435779816513762,0.004757005838198498
EpAVswT8snc,0.623314143518747,0.2400106222408013,0.08840274662678754,0.0043125110678819125,0.03104848813007381,0.008571381172915697,0.004286310515850158
dFmK57Aeklg,0.5113469849778093,0.3025361651974555,0.0007234456678901123,0.00026960293626960294,0.18452331184230827,0.0004044044044044044,0.00019602936269602937
do7czXNN1DY,0.4687445321217918,0.1878739279451618,0.013996800000000002,0.0006656,0.32671167326637973,0.0013333333333333333,0.0006656
HGbWgY-TFIs,0.20524715553490874,0.37055134093577924,0.030819378310170207,0.0,0.3779724360640567,0.0,0.015409689155085103
d_Gv8Fk8pfM,0.5778587410940352,0.2967825668806061,0.00018155410312273057,0.0,0.1250863608706746,0.0,9.077705156136529e-05
Cl21fx50efM,0.7495115452930727,0.250133214920071,0.0,0.0,0.000355239786856128,0.0,0.0
eiExnS2D4Ls,0.7024605177684371,0.2629653133358808,0.0,0.0,0.03457416889568208,0.0,0.0
dqTs3-x90Rk,0.5994027993805773,0.20659113521515482,0.062446103267671894,0.024789004275768984,0.05275278203039641,0.044661532120355646,0.009448341629714179
Gl3oXslewlA,0.7491379310344828,0.25023510971786833,0.0,0.0,0.0006269592476489029,0.0,0.0
hm3QOaVfL4c,0.45059599231764713,0.15482500432750562,0.015612803234501349,0.031579514824797844,0.33966224684092083,0.005295013477088949,0.0024229110512129382
Enoaim0_T7E,0.45238519218616036,0.10429525020616452,0.16329517439477442,0.07000322829148806,0.07025453624004899,0.11669235210451112,0.023333144478464997
GJcI6cH57os,0.7069739844010677,0.24582873498498495,0.009997330663997332,0.004478645311978646,0.021821015459904353,0.006795239684128573,0.004115782449115783
FOpkTdUv4zU,0.592050117647059,0.19693952549019608,0.06266614666666667,0.03924441333333333,0.05830589019607843,0.041773946666666666,0.009105079999999998
EhPQ5bWTSDo,0.49612547474433266,0.16670317949645083,0.0,0.0,0.3371713457592165,0.0,0.0
E_vPKqVg1eA,0.36184226270996434,0.14393900312386962,0.16958777509334244,0.05510906652796087,0.0771668450470972,0.10378727781514467,0.08850051055090712
F54dgS3cvno,0.7487172191223306,0.24984429326916185,0.0,0.0,0.0014384876085075469,0.0,0.0
hoGwEsAUMBM,0.746742209631728,0.2493862134088763,0.0016525023607176581,0.0,0.001392823418319169,0.0,0.0008262511803588291
IPAx-9_YYM8,0.7328125,0.2546875,0.0,0.0,0.012500000000000002,0.0,0.0
GdRVjTV-l7Q,0.6836581757181597,0.21779467629850274,0.03501270424291173,0.015066582840812609,0.016005739387101106,0.025189307244907713,0.007322848537929829
HP1i7oEUzM0,0.6398996261483362,0.2652649668244096,0.028484167500834167,0.001841991991991992,0.05971788950973677,0.0031337003670336996,0.0016405071738405071
IiXYKT3KgCY,0.5956627712049399,0.2920919714895619,0.0,0.0,0.11224525730549828,0.0,0.0
ggFJvQsexAs,0.6955289212168143,0.2322360554999444,0.035881662585016884,0.0,0.01841252940571599,0.0,0.017940831292508442
hUgBqQptYZA,0.34736940269749517,0.16002445872832366,0.18682926658959537,0.0006739199999999998,0.21440113202312142,0.00486076,0.08583241996146435
IO7c-dqWtQc,0.7392320136518772,0.2529367235494881,0.0,0.0,0.007831262798634813,0.0,0.0
I4KMdqQZI3Y,0.7292842484008528,0.2538267544420753,0.0010829289267945985,0.00135625,0.012347937100213221,0.0012209166666666666,0.0008809644633972992
gQGY3cXzt3g,0.6743362798194503,0.2249597226614961,0.00027805583361138915,0.0,0.10028691376863655,0.0,0.00013902791680569458
KUoXFhfTUfk,0.6187591597459696,0.20674157303370785,0.08695652173913043,0.0,0.04406448461162677,0.0,0.043478260869565216
ekEsLDLmNDE,0.6252764275256223,0.2777132106718725,0.008421584577842851,0.0014864734016593458,0.0827945337237677,0.002387703448836831,0.0019169067349926793
hy3jtr_78zk,0.7098504166753639,0.23839274566951357,0.01500010898629061,0.010625704338366774,0.014259337034223704,0.009749875184946204,0.0021409487229750146
gqRF5QM7UMg,0.7138336171962933,0.25626207285957486,0.002571587433972755,0.0,0.026046928793172674,0.0,0.0012857937169863775
hj3txED1ZUk,0.7008133269088994,0.2609498946814113,6.346666666666667e-05,6.346666666666667e-05,0.03788757840968931,6.346666666666667e-05,0.00015866666666666668
gx5IyumKmDI,0.6379025738214384,0.24091749448945549,0.029944393145081218,0.016292910758965804,0.041169673636760794,0.014810897970530996,0.018962000575876724
khw1zfJcNeg,0.5693536570698796,0.2262605639767865,0.025959456417614435,0.0,0.16544659432691222,0.0,0.012979728208807217
gWq9P-sB6iM,0.5533293852227863,0.28057021996615905,5.555555555555555e-05,0.0,0.16601706147772138,0.0,2.7777777777777776e-05
JPno9z7YqX8,0.5750809421306171,0.2829294400249832,0.01645925925925926,0.0,0.10907109932588115,0.012344444444444446,0.004114814814814815
KVeTIVpq4dg,0.6326262018357488,0.21685579710144928,0.02028929623188406,0.00036176000000000003,0.11863625671497585,0.00036176000000000003,0.010868168115942026
If9TxdYxgTo,0.45773513691785195,0.200369443919059,0.13104237449792028,0.0,0.07981067016724859,0.09828178087344021,0.03276059362448007
i49dGwTgOPg,0.5502837189891217,0.30446807663933045,0.0,0.0,0.1452482043715479,0.0,0.0
iYaLuWMRj0U,0.5942803707174844,0.23664507249741337,0.013071288693231379,0.006073672504865166,0.12793370305724416,0.010586952758455644,0.01140899537319664
HYOOpGIikAI,0.7418538032285159,0.24627536655429377,0.004415072543808176,0.001725644418364725,0.0020905687296491893,0.0028767832967066687,0.0007691446235507538
JIb0d6QFuoY,0.4603177224242424,0.16369631919191918,0.17474098626262624,0.002933333333333334,0.0865044012121212,0.029376153333333335,0.08242300424242423
LBkWY2cmrIk,0.2423691921087755,0.3138709021521522,0.08203125,0.0,0.3207130307390724,0.0,0.041015625
IvB9T-Kg3Y8,0.5396396336996336,0.2890825641025641,0.03641090637362637,0.0017314742857142858,0.1279132506959707,0.0034684981684981685,0.0017314742857142858
iUAic8qkkWc,0.6826936662703131,0.26818051525961156,0.00034992000000000004,1.664e-05,0.04870907180340864,3.3333333333333335e-05,1.664e-05
MLORxIl73Mc,0.19670285484519504,0.33510253317249705,0.07237635705669482,0.0,0.35963007639726585,0.0,0.03618817852834741
JIIh00ETbxA,0.30824375218150085,0.13358960005817336,0.23960763030831883,0.03480645833333333,0.05022802603257707,0.1740732782867947,0.05944458813263526
I-h8npgBZXY,0.5487932837076289,0.29475713474640425,0.01298863333333333,0.0001976,0.13825071487930018,0.0003958333333333333,0.004614266666666667
iy8yEEmZzYc,0.6718849367138512,0.2660636383421526,0.002248915582248916,7.411856300745191e-05,0.057294023097705454,0.0017052163274385499,0.0007289956623289958
jtVRBGVcU-Y,0.6075827351037343,0.18776289715076072,0.07287249283540802,0.019255672807745507,0.04766151341632088,0.030793939197787005,0.03411245681881052
H_djyPEfkSI,0.6975755023315998,0.2642975902732,0.0,0.0,0.038126907395200076,0.0,0.0
J5rhdOTcVs0,0.42294951623874016,0.2962291988806227,0.04745798020242466,0.0008088088088088088,0.18529855103568119,0.0354291958625292,0.011826582137693251
LEQJzcDJuso,0.6399999999999999,0.28,0.0,0.0,0.08000000000000002,0.0,0.0
jKK-8Lzj398,0.480752512224925,0.3068116560133972,0.01417445919093541,0.0062134751467105365,0.17306681915346622,0.012710981380771345,0.006270096889794353
jFfRBUxTuxQ,0.5452486343885785,0.2674135065797641,0.0531982968032278,0.0022151322160148972,0.11862691222842955,0.0093998308814401,0.003869287771570453
JVK345VBy20,0.4387989439794933,0.15111352138906897,0.17789985175161746,0.0064438980777827455,0.12937991167544635,0.005800894054537326,0.09056297907205373
LesfD6p80DA,0.7472585167600277,0.25030538948220843,0.0,0.0,0.002436093757763835,0.0,0.0
NvL-2kjK7Bs,0.4570063460585028,0.15965498264749628,0.08324397620228062,0.0007210708973723352,0.23056360932077344,0.0409057511155181,0.027904115022310362
JOqGkZV6qJg,0.7106079747005786,0.24739735419728165,0.01173216,0.0,0.018530351102139686,0.00879912,0.00293304
kjxQ8ksdXKg,0.5067134666666667,0.29201784444444445,4.713333333333333e-05,0.00010773333333333333,0.2010936,1.3466666666666666e-05,6.733333333333333e-06
ilDDvJarwpE,0.3620300955886797,0.12095720767142308,0.23347915752208767,0.0,0.16627497480444667,0.0007784784784784784,0.11648008593488433
LNvuy9l4BEM,0.4655938857018499,0.1153014654624592,0.15947583611171565,0.06007973894813203,0.06995460293072181,0.10015759193326079,0.02965912208922742
kYU3-gVJsOg,0.7288568538189175,0.2557663125948407,0.0,0.0,0.015376833586241782,0.0,0.0
NoaWa0djEcI,0.5827480892783689,0.2190840268946516,0.055041840213744024,0.02310460629995314,0.07292819172600594,0.039062433665011685,0.008115313762756886
mjJP2h6zn2s,0.35918051999999995,0.2533669866666666,0.035592013333333325,0.04070812,0.2308496266666667,0.027565066666666676,0.05269444
M24mK3o8Qzw,0.6985666122938531,0.23956355422288855,0.009178400000000001,0.008088033333333335,0.03599612237214726,0.0045637666666666675,0.004041333333333334
nvKHg1l1olI,0.7400197641654314,0.2527218825003369,0.0,0.0,0.007258353334231705,0.0,0.0
LVeKbEgn50o,0.6557097398543184,0.2757155254942768,0.0,0.0,0.06857473465140479,0.0,0.0
l_NYrWqUR40,0.09876089114852782,0.05916916300689279,0.3904732346656244,6.763969974979148e-05,0.256020116086899,0.00043707256046705584,0.19507213304034626
N6oiEnjL76U,0.5738150087260034,0.23557035713787083,0.027969680000000004,0.0037124999999999997,0.15147011413612563,0.00471858,0.00272776
lVVM47UjKps,0.7473694655120058,0.25071741849672563,0.0,0.0,0.0019131159912684729,0.0,0.0
lurxlUCX3IU,0.5436246061829804,0.27724386318508054,0.02351890885984023,0.009664754082104982,0.11481678069000373,0.021111448110692387,0.010019416444630905
n-HT9W4bOpE,0.32190185956573225,0.3667540383002549,0.0,0.0,0.311344102134013,0.0,0.0
N66o_GqH0Nc,0.6998941379310345,0.23545206896551726,0.031034482758620693,0.0,0.01810206896551724,0.0,0.015517241379310346
NKWMdsn8XBo,0.5133654241812434,0.2863066825771158,0.032516827939050155,0.0005701701701701701,0.13733209744584512,0.0223888666444222,0.007518062506951396
KRso9LSGnXw,0.7439432697003394,0.2516518355362711,0.0,0.0,0.004404894763389531,0.0,0.0
NdZ02-Qenso,0.7260567823343849,0.2565299684542587,0.0,0.0,0.01741324921135647,0.0,0.0
pTEmNCGP-jI,0.5916466634661546,0.21353816610657705,0.08761401824291887,0.0,0.06339414306289007,0.0,0.043807009121459434
mcVzdJMu4GQ,0.5986047340871581,0.27536890769882694,0.005017141835050627,0.0004583888888888888,0.11553785232169145,0.0037425785985101922,0.0012717854587626569
N89rhthui2I,0.40647508138147564,0.16511780105354962,0.1515174064538636,0.012988136166056166,0.07988654207570207,0.11688508888191175,0.06710265798709228
pe46SmN_tjo,0.6182949416342411,0.2821797031906615,0.0043267,1.8719999999999997e-05,0.09169043517509728,0.0022372800000000003,0.00125198
n3_UinUUSYg,0.4005553299331077,0.29817052287843404,0.05203369403689405,0.000672339005672339,0.1959962597263931,0.03927743380205604,0.01329442061744284
NUa1mvaYNtk,0.5601110033294916,0.20603600389294402,0.047612804840568575,0.008502640222819824,0.12331897364579332,0.03889855084517864,0.015520023223203996
pKlwfDonlic,0.6454921443736731,0.2054322363765039,0.010397629157820241,0.009818542108987971,0.09678605803255484,0.009068011323425338,0.02298637650389243
mOLvC71y8bg,0.557312842950848,0.18497928184727427,0.03840295144202972,0.01099392082624406,0.17345738782859996,0.027440492466755093,0.007451063465899324
nWN0O_L0lgY,0.19720354756602534,0.3931910708543118,0.004712382616908708,0.007453875174428955,0.3945886724495173,0.00202021856787565,0.0008286952554258199
pkhAkxxVIvQ,0.3287480240559441,0.2131546039160839,0.051750269530469524,0.03881831832167833,0.22772317346653345,0.04702349172827173,0.09270681360639361
Oa1706liWBc,0.4929251075983505,0.31002859094194896,0.01216230675119564,0.00010063396730063396,0.1744893667472103,0.007652741630519409,0.002639962184406629
PMW4F6UXOL8,0.7085782949616283,0.2472826614493281,0.0016041374708041377,0.0016041374708041377,0.03531291746291747,0.0016041374708041377,0.004010343677010344
OZqMgAb-yuU,0.00017006802721088437,0.16300170068027212,0.16266156462585032,0.23230229591836737,0.0932610544217687,0.2091220238095238,0.1394812925170068
oMa06oYupvw,0.386780539083558,0.3141244429469901,0.04999679103324348,0.00122928,0.2320881814195867,0.0024625,0.013302505516621743
OOji9CPQx4U,0.5938534759397077,0.24179549387737795,0.008200034594237493,0.013306812553914003,0.1330446917374454,0.004354436487769822,0.005441678132982481
OeGJ5dnlHwI,0.6504986376021799,0.2170599455040872,0.004768392370572207,0.0,0.12528882833787466,0.0,0.0023841961852861036
oL8cb3BBsCI,0.6485566223245894,0.20268805512476007,0.05388696834293026,0.023098483787587974,0.025658347297931327,0.038506966807421626,0.007690000767754318
pxh-mbcIAx8,0.656933070025446,0.24167469849535456,0.03117956705438975,0.009757202491245044,0.03529278371583336,0.018669066673056036,0.006489056901379597
qXByH_o3CIE,0.6101858691206543,0.25215278404907976,0.04013539914110428,6.2399999999999995e-06,0.05749670854805726,0.03001563435582822,0.010007284785276073
OyK0oE5rwFY,0.1759569348213193,0.1444943082221339,0.2299715954939838,0.09567922580025204,0.07741531743300313,0.1773903307024274,0.099079411772386
OcT8iRVizYA,0.6330311912484116,0.2137404106500212,0.07497619091045314,0.0,0.04076411173588737,0.0,0.03748809545522657
oJLndHQ_doM,0.7217984651317985,0.2568824379935491,0.0001668335001668335,0.0,0.021068846624402185,0.0,8.341675008341675e-05
Q4Y_zZnzazM,0.5517445898279233,0.27671545320831037,0.01596777117253308,0.012126643309976644,0.13099423777519018,0.010015910127814888,0.002452995512519321
OMHowzST6Ss,0.5352677599796593,0.2959718847902364,0.009890703035850499,0.00735384,0.13761718915840326,0.008764027276887873,0.005133315758962624
OG44YTNX7-M,0.20152777777777778,0.39958333333333335,0.0,0.0,0.3988888888888889,0.0,0.0
qtWE9bsgVjM,0.6896317201780777,0.23011375850779825,0.00025025025025025025,0.0,0.07987914593874859,0.0,0.00012512512512512512
rKOnp2-XSmI,0.5455867166408835,0.2438842013888889,0.051616005588922265,0.013544380507401341,0.09831201935837351,0.03759304797221464,0.009513731060606063
P7yM0TKvUm4,0.07744818558441405,0.027627611185530202,0.44637517202059257,0.0,0.2253614451991669,0.0,0.22318758601029628
tll3s0oIQZA,0.7488775510204082,0.2503061224489796,0.0,0.0,0.000816326530612245,0.0,0.0
RPn-vBWhU34,0.6634992062780267,0.21567189125560535,0.04169399551569507,0.0178720033632287,0.025585007847533633,0.029794017937219735,0.005949988789237669
R6siS4zqvjc,0.5783359463348885,0.206915927651633,0.015037068325557283,0.004747053333333333,0.18178783019180922,0.010491226666666664,0.0027025074961119755
qD--XZZ4NZc,0.74716158251793,0.25016744658541246,0.0,0.0,0.002670970896657608,0.0,0.0
pH7QXwtkvI4,0.7302458897763408,0.2545219590580818,0.0009641407097474045,0.0,0.01330386974608267,0.0007231055323105533,0.0002410351774368511
rCZLizvc4Ls,0.6193744824558778,0.27569048528040774,0.003799733066399733,0.0,0.09741898288099839,0.002724674674674675,0.0009916416416416416
PRLC2qARDiU,0.5622180292242658,0.17557800842355686,0.026608268595278733,0.017945416958051734,0.16306375497454972,0.022392724605294824,0.032190574285306035
TVjA51wLYgM,0.7490714687675859,0.25025323579065845,0.0,0.0,0.0006752954417557683,0.0,0.0
rxCSLF7fR1c,0.6088274824759909,0.2625643141714996,0.026554690695883953,0.0024264264264264265,0.07367850164042122,0.019423150154045096,0.006524933935232249
pQhyir9mYik,0.5819218145348414,0.19415109989822635,0.0016941385830274722,0.0016941385830274722,0.21460576424561098,0.0016941385830274722,0.00423534645756868
q-akb-vjbTg,0.7496768507638073,0.25008813160987076,0.0,0.0,0.0002350176263219742,0.0,0.0
TFwLNJXr3Qw,0.41610833333333336,0.3340916666666667,0.00025,0.0,0.249425,0.0,0.000125
Ra7txWlyDfk,0.7481907894736842,0.25049342105263156,0.0,0.0,0.001315789473684211,0.0,0.0
qxmlxyk_65k,0.6608488979612468,0.2375961037573715,0.03204933647851727,0.00354292,0.04261387356360573,0.00456,0.018790268239258636
Rr4utWfl90A,0.6876415426497278,0.25593066773139744,0.012284994700544467,0.0,0.033956257568058076,0.006066060000000001,0.004120477350272232
rLsimrBoYXc,0.17523573340368087,0.138417184131091,0.22467329003506947,0.0757017117541893,0.14426549282300435,0.15683353009784998,0.0848396526176586
rqUcKAOolk0,0.6188800193517175,0.23056361877116593,0.0,0.0,0.1505563618771166,0.0,0.0
Rx4LZazv9sY,0.6432299532146055,0.27615796996036807,0.002529198743107616,0.00010824157490824159,0.07573212445058967,0.0015125814063463945,0.0007303310504749354
qDfPCnneDkU,0.4933090652744248,0.31648786040942906,0.000921187854521188,0.000921187854521188,0.18513460584767774,0.000921187854521188,0.00230296963630297
