video_id,sadness,fear,surprise,neutral,anger,joy,disgust
iyf0ZIh3SVo,0.7400661896243291,0.24713595706618963,0.0036019677996422185,0.0,0.0,0.006130590339892666,0.003065295169946333
l45trNNOK-I,0.5660416666666666,0.2997916666666667,0.13416666666666666,0.0,0.0,0.0,0.0
8b7j8BZjPYA,0.7242266231671893,0.24644765522636616,0.005317248774253516,0.006425300240114636,0.007985190809805974,0.0053327452848456695,0.004265033453390651
mNlswqBZ7u4,0.6206119339622642,0.28519674528301886,0.09404132075471698,0.0,0.0,0.0001,5e-05
nvF5imxSaLI,0.6665252121817274,0.27276585122316527,0.06070893659510734,0.0,0.0,0.0,0.0
hE1lSYd_Ua4,0.5319357811526507,0.19444071739217902,0.0911605929925053,0.03919846421736394,0.02663953130962875,0.05450416913055971,0.062077041617338014
hJN9plght3Y,0.5160785102154626,0.2590657571102662,0.1143475275031686,0.036158,0.01053632,0.05138111011406845,0.012430601723700889
fu-CCZNmzVs,0.6468706988410741,0.26102976568367503,0.06666356105212053,0.00441294134000556,0.004330275229357798,0.005980692243536281,0.01070208507089241
iR8B2Augf9k,0.7450897435897437,0.24944960205128208,0.0014197743589743593,0.0012970933333333334,4.16e-06,0.00213916,0.0006004133333333334
GN7v3_O4FuA,0.6357574089698964,0.2762026208820435,0.08762288639764304,0.0,0.0,0.00027805583361138915,0.00013902791680569458
Fh_y_ygew0o,0.24865315162280704,0.32762571228070175,0.2907535768859649,0.03587595298245614,0.0021740277192982458,0.08143352807017545,0.01345995105263158
iuEJqSmedJA,0.7491782868525896,0.2502241035856574,0.0005976095617529881,0.0,0.0,0.0,0.0
NIhmKeV7j-0,0.6634569784435342,0.2701010161029842,0.06202716545348156,0.00122412,0.00019392,0.00228468,0.0007120799999999999
fUDN_yEGSpw,0.5344468896224334,0.2742771332690393,0.12942064446227486,0.01076388181044404,0.025803140477291917,0.020431582815771968,0.004862042082697726
Ir3b06tzyRc,0.4481988448717949,0.13747161581196585,0.061009683162393157,0.07434849935897436,0.03246214324786325,0.15813635303418805,0.08826461675213676
O3yCPdjyKhc,0.21139013818181818,0.0949393976284585,0.25983270766798416,0.13281464869565215,0.061666559999999995,0.19378755826086955,0.04555626956521739
q7Rnkz2Bh5E,0.34745612485276794,0.3590366704946996,0.29184070465253237,0.0006249375000000001,0.0,0.00083325,0.0002083125
jtfjNBYzrGo,0.7496917040358745,0.25008408071748883,0.00022421524663677133,0.0,0.0,0.0,0.0
piGkx41ox7U,0.7353352400034471,0.25305936530506723,0.010442002757669771,0.0,0.0,0.0007755946225439503,0.00038779731127197516
JO1P2LWmxHo,0.6101015704387991,0.23711240441365153,0.04010764185783936,0.008904785732614834,0.004445269037721324,0.09437700547087505,0.004894332419810111
p4pWafuvdrY,0.5537178956212221,0.23469215596975807,0.13974890685478356,0.001404551651660181,0.0006467879256965946,0.04599584031584628,0.023793048967534862
Nl17Vo9AXFA,0.6551784076371175,0.22541652087598488,0.03726439865325963,0.002133783783783784,0.0017264931598264931,0.050020241682218226,0.028256684071005685
nxGSBmaH-44,0.7416938775510205,0.24893197278911564,0.006374149659863946,0.0,0.0,0.002,0.001
Mkf5Sa7X8Kg,0.19999999999999998,0.39999999999999997,0.39999999999999997,0.0,0.0,0.0,0.0
r5NzAksjfDI,0.6945872113943028,0.26511257871064464,0.04030020989505247,0.0,0.0,0.0,0.0
knFCiSPrILY,0.5802487537306842,0.23690541713024282,0.09722772573951437,0.009200603708609274,0.044279709668874165,0.02274145298013245,0.009382441854304636
Nneg36eE6z4,0.25829601804489916,0.38405531578573465,0.3575401383915885,8.680555555555556e-06,4.333333333333333e-06,9.1125e-05,4.333333333333333e-06
IAaNFo2cIsw,0.039922791698304226,0.08101650286003544,0.08104428063781322,0.29925615930144267,0.0,0.3990082124019236,0.0997520531004809
r5b4PIIobTc,0.7491911764705883,0.25022058823529414,0.0005882352941176471,0.0,0.0,0.0,0.0
ib798fa28xA,0.12412614825821364,0.04568259581971273,0.8127396867888393,0.00213312,0.0,0.010686326088822848,0.004632123044411424
Qut15z9bBQQ,0.6520364427860696,0.2663648985074627,0.05856893333333333,0.006330897014925373,0.000312,0.014168862686567163,0.002213965671641791
NFTvafgTBT4,0.03237030074916509,0.020795021301561512,0.5503231594909289,0.03351252748443,0.23775153858651502,0.10907441167975447,0.01612399954869573
s6X0HUiwp1M,0.46086509423728816,0.23100395966101694,0.0939299193220339,0.07512807254237291,0.00107346,0.10961670338983052,0.028380570847457636
nMNkIdPmIzU,0.5811095431623932,0.2639656205128205,0.0910361636752137,0.018781957799145304,0.0011724444444444445,0.033909425213675216,0.01001911185897436
My6J1HRRSBs,0.7491512345679012,0.2502314814814815,0.000617283950617284,0.0,0.0,0.0,0.0
jGcqPnz9nxc,0.454107683077466,0.28857719767072526,0.16615595186165522,0.03418468777130757,0.0,0.04557958369507676,0.01139489592376919
hKiLP0cpyBI,0.6886765027322403,0.2667245901639344,0.044598907103825136,0.0,0.0,0.0,0.0
QHAh5q10mEI,0.0002754820936639119,0.1253787878787879,0.09402203856749311,0.06241391184573003,0.031157024793388426,0.6551962809917355,0.031157024793388426
lLjp6CIQ7ZU,0.5803388610833055,0.19361325547769995,0.08027975086197309,0.02899669224780336,0.02284235124012902,0.03767012123234347,0.056212648203759326
Q39oWOOCfk0,0.6932990561155118,0.26546389378667856,0.04123705009780959,0.0,0.0,0.0,0.0
SrYrjrw1xVg,0.23676347408170273,0.2690749399244765,0.25214418125643673,0.0771942670786131,0.018073120494335737,0.1130800892550635,0.03365472021970477
R-czjUcYruo,0.5520283737024222,0.1845861591695502,0.2633854671280277,0.0,0.0,0.0,0.0
KWGM4246b-g,0.6770361064011857,0.24653866292596452,0.06436499265705614,0.004522589255922589,0.0,0.006030119007896785,0.0015075297519741963
jezIzD52HAM,0.7497600349040139,0.250065445026178,0.00017452006980802793,0.0,0.0,0.0,0.0
pwAmxq_-z2w,0.2021547552547647,0.21748384004667443,0.1752982254686892,0.15150354721120188,0.0007439599999999999,0.20221686294826918,0.0505985557370673
NldczhkhepM,0.40549309925309923,0.1723441274950164,0.2628837834757835,0.035671952182952195,0.0231385215985216,0.0861333712430379,0.014306362636140416
rHJg2yh89wQ,0.7483819843342037,0.24989582245430808,0.0008221932114882507,0.0,0.0,0.0006,0.0003
ItCBxzrfbOc,0.7334118132611637,0.24934223274695533,0.00869595399188092,0.0,0.0,0.005699999999999999,0.0028499999999999997
REWI5TNmQss,0.6475163423960361,0.2661467659230111,0.06867247170542189,0.005473562451340229,0.003283327772216661,0.0077709709709709715,0.0011487042598153708
nupUJG1No2I,0.7497638471446973,0.25006440532417346,0.00017174753112924004,0.0,0.0,0.0,0.0
RODFiuImAak,0.6468233188047774,0.23921773950522787,0.11108583525022163,0.0007227727727727729,0.00033353353353353355,0.0008525191858525193,0.0009635802469135803
rhxeFaIrRcI,0.0010471204188481676,0.05740314136125654,0.05740314136125654,0.33155497382198956,0.0,0.4420732984293194,0.11051832460732985
uPB-6EIbULg,0.6491833130822198,0.24858712029161603,0.05468270554880519,0.01401830700688538,0.008408910490076955,0.021439935196435805,0.0037108140947752126
mQgvPBU41Ag,0.7452871019108279,0.24900578675159235,0.0007298313375796179,0.0018664800000000002,0.0,0.0024886400000000003,0.0006221600000000001
myXuPhRblLc,0.28361062424242417,0.18815519191919192,0.12325449999999999,0.04220915505050505,0.02945846212121212,0.30441782323232314,0.028733425252525254
Rd6ciG7aTSQ,0.5639115472127418,0.23345613469852108,0.06062592992036406,0.04477330000000001,0.0,0.07477168100113767,0.0224614071672355
o5CQpbgQdKw,0.6380379572616763,0.2144776326380891,0.06680521243761996,0.005485334826188953,0.0031613973299210916,0.05037122894433781,0.021670387477074005
SSXqU92cymY,0.7492782152230972,0.2501968503937008,0.0005249343832020998,0.0,0.0,0.0,0.0
pqbAhxDWpgA,0.6489830517711171,0.23610972764153798,0.06215117481077807,0.0148874,0.0,0.028554074962155618,0.00931457081441114
TIKbhfaBrvs,0.7495911793855301,0.250111496531219,0.00029732408325074334,0.0,0.0,0.0,0.0
TpQQlJOQszA,0.7376670305676856,0.2485822270742358,0.005359519650655021,0.002619825327510917,0.0,0.004429781659388647,0.0013416157205240176
r_FtoXIPvBs,0.4511421703026904,0.2852836969357064,0.16336578304072394,0.035632758053561836,0.00041745196733376414,0.0500405294183072,0.014116733281745104
n8oSGaKMXl0,0.6889513766842413,0.264300279086116,0.0415142997851982,0.0019627666666666667,0.0,0.002617022222222222,0.0006542555555555555
RZJdvL2ofkc,0.6131466920225092,0.22847188210857336,0.06158178776895067,0.017804924594505132,0.010385362744124462,0.05134398252234359,0.017301393412777227
SDS_m7gIKEY,0.6484607278242678,0.25621290097629007,0.053721881520223155,0.013168516596931662,0.002159939191073919,0.017356835983263603,0.00891498047419805
sKTgqbJB72I,0.6205816518591643,0.2852959131293189,0.09412243501151696,0.0,0.0,0.0,0.0
vHKDj-QiQyw,0.7285721619054952,0.245323528656862,0.02022342855676189,0.0,0.0,0.003920587253920587,0.0019602936269602937
SuRCxakQt-c,0.7149170814479638,0.2536548642533937,0.03142805429864254,0.0,0.0,0.0,0.0
Q81EcUUFLp4,0.749428868120457,0.2501557632398754,0.0004153686396677052,0.0,0.0,0.0,0.0
Rs8Ib2lJBn8,0.46226904761904763,0.2572751456790124,0.1813759922398589,0.03437479153439153,0.0003466666666666666,0.052586018342151666,0.011767893474426808
nxDI-JmZeLc,0.6421731226716855,0.22214902112936608,0.1037891776998527,0.009199351978601656,0.00037339879278624447,0.019120622570236008,0.0031905179934617932
ZL5nq0-UxUs,0.6627342051491623,0.2315636697997548,0.027007928075194115,0.003736657131181038,0.0013711483449121372,0.05681131998365344,0.016759991826726602
qsvTtp-n_a0,0.5144161037856442,0.22501180484759098,0.16627649249754178,0.012696360383480824,0.029376915840707965,0.043883356676499514,0.008316249832841691
VJfe6f1QCaQ,0.5786496809034188,0.27034187881813215,0.1510084402784491,0.0,0.0,0.0,0.0
sNTPLjSKJN8,0.2828649624624624,0.10346764084084084,0.298843830930931,0.04796089639639639,0.07507083423423423,0.13161963843843844,0.06014715105105105
S7r2oRLP6gc,0.45522661000000003,0.24927361000000003,0.17953972999999998,0.017770840000000003,0.02092685,0.04794962999999999,0.029271160000000004
TV-ocmyy2VI,0.5832733318113434,0.2954709095059972,0.12125575868265927,0.0,0.0,0.0,0.0
u1yo-uJDsU4,0.6204290845493563,0.2308028432618026,0.13014467630901289,0.0056374375107296135,0.0012662008583690988,0.007094516394849785,0.004622581030042918
xCx5SOM1NDY,0.2,0.4,0.4,0.0,0.0,0.0,0.0
_1VDKxG9eV4,0.6468257097791799,0.23490550485804418,0.041572909779179816,0.00426972,0.004743000000000001,0.04433058372239748,0.02335257186119874
rSH0nR5OsJ0,0.4322697769882844,0.2037320879040076,0.1301276597828287,0.04589866246310186,0.023480357504924658,0.11732654130008305,0.047156947214486294
XjpWp36FaBU,0.3853930552841596,0.24808344229746068,0.19476610715840387,0.04003337504232164,0.023851340580411124,0.05644708652962516,0.05139035293833132
w9cngtAe7XY,0.7495291095890411,0.25012842465753427,0.0003424657534246576,0.0,0.0,0.0,0.0
sbki2h2WuFY,0.4382432792114318,0.2203589037705963,0.1833845951546856,0.02781867428947533,0.026676923037129756,0.056880763863645,0.04659902229301454
YNmg3ffeDRI,0.6607516331415573,0.24495963325149772,0.04581036338561704,0.0,0.0,0.03231891348088531,0.016159456740442654
sa38oMKITx0,0.47780285297757147,0.23799426506831653,0.16078160476927042,0.019659434544985827,0.012326512322763597,0.0697610234338747,0.021628486362464554
y8GUJaBv-4I,0.7041490957665433,0.26208180312371554,0.03269011816687218,0.00030345489108097,0.00033709155363748463,0.0002360365803534731,0.0002023999177969585
UCGBmWjh2WU,0.42029068597014924,0.16066941890547262,0.04807032417910447,0.12152631482587065,0.01615804975124378,0.18336750606965177,0.049913910447761195
U3-HJ8rQDaM,0.7053509433962265,0.2418775774303684,0.04779419917340521,0.0018664799999999998,0.0,0.00248864,0.00062216
ZxYFPRpX5zY,0.5110175034472223,0.231149241611089,0.25745787956631333,0.0,0.0,0.00025025025025025025,0.00012512512512512512
Zo3_bbRje4Y,0.5817504326058064,0.23355945605017042,0.10293553948270444,0.01882348320682666,0.013212167409537621,0.03633586114046572,0.013377762292018817
VhFj1rHeRVA,0.021003830573248408,0.042769538216560515,0.12304173842887471,0.2067983363057325,0.16191599490445857,0.35461521082802555,0.08982195222929937
Wh2kwpnQu6c,0.27176469559367644,0.38042781029263373,0.3478074941136899,0.0,0.0,0.0,0.0
vQaD7uzAtNQ,0.74673791645509,0.24917551999607102,0.001258233947146632,0.0,0.0,0.0018855530677948415,0.0009427765338974207
TUP5pfnIC6w,0.749496336996337,0.25013736263736264,0.0003663003663003663,0.0,0.0,0.0,0.0
xZLkqYy-LvA,0.7225969541771504,0.24181763761403122,0.028296111572732895,0.00273348623853211,0.0,0.0036446483180428133,0.0009111620795107033
vUl5Qj47G9c,0.7496281271129142,0.25010141987829615,0.00027045300878972284,0.0,0.0,0.0,0.0
vqlFIjcoUPs,0.7116337562940585,0.2483784894259819,0.030466304128902316,0.0007323262839879154,0.005858610271903323,0.002563141993957704,0.0003661631419939577
uwwUAIk7F48,0.7211701202514851,0.2433120335558656,0.01810320276532,0.0014220676056634059,0.0006913906032016267,0.014588573831924665,0.0007037474044473169
UNfdRRCfaVs,0.47168391628440365,0.2612982547782874,0.117245122706422,0.029040906249999998,0.00446102236238532,0.10508787146406724,0.011136270451070336
_9qLyfRrFZc,0.7495004541326067,0.2501362397820163,0.00036330608537693017,0.0,0.0,0.0,0.0
zBU23ZM6EO8,0.6370513643722755,0.25971667325158726,0.0866272708040444,0.004527077342335362,0.0015985154471068002,0.005503264640744883,0.004972475916176521
zkAQNCWXTRk,0.7453255373166995,0.250305156489385,0.004369306193915517,0.0,0.0,0.0,0.0
ViYMbhcjo8o,0.6977657321574002,0.2642457094116181,0.03798855843098166,0.0,0.0,0.0,0.0
_cESCn9hmJg,0.7495154185022027,0.25013215859030835,0.0003524229074889868,0.0,0.0,0.0,0.0
_C2vqI9FVwg,0.7485342995169082,0.24967246376811594,0.0017932367149758454,0.0,0.0,0.0,0.0
ywxFd4FrI_I,0.7304523889121047,0.2502381390165761,0.012392798439894135,0.0022273854297255886,0.001158810419278451,0.0025580164368296425,0.0009734364117565122
